,Serial_No,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
2454,2454,872,62,Lovely top,What a lovely top! the embroidery makes this simple top very special. it's too light-weight for january but will be a staple of my wardrobe come spring.,5,1,3,General,Tops,Knits
2455,2455,1085,22,"Super cute, great for a wedding","I love this dress. i'd get it in both colors if i could! the cut and fit is beautiful, i'd suggest sizing down if you feel like it's too boxy or lacks shape. the bottom skirt is round enough to where you can twirl ( #1 thing to look for in a dress ;) ) and it's just overall a classic pretty dress. my only complaint is that the overlay cut out seems a little bit delicate and i'm afraid it will be ruined after a few wears but it seems to be holding up fine so far and isn't incredibly delicate like",5,1,1,General Petite,Dresses,Dresses
2456,2456,861,53,Summer time comfort,"I bought the red motif for my summer wardrobe; i'll be on the road for most of the month of august and wanted to create a super comfortable capsule wardrobe that would launder without ironing. this top is well made, super soft, and works well with jeans, capris, skirts, and leggings due to its longer length over my posterior. i should have read the other reviews first though, this is a tad large and i needed to us invisible tape to keep everything from hanging out the front. i ordered a medium a",4,1,0,General,Tops,Knits
2457,2457,861,35,Cute summer tee!,"I originally ordered the peach stripe tee in my normal size, medium. after going to the store and trying another color on in a small i realized i should have sized down. i have since purchased the blue stripe in the smaller size. i love the fit and the colorful stripes of both. great light-weight, casual tee. i love the button details on the shoulder.",5,1,4,General,Tops,Knits
2458,2458,1085,31,Favorite purchase!,"I cannot give this dress enough praise!! i say it runs a little large because i'm normally an 8 but the 6 was just more flattering.  i wore it for a wedding and i was showered with compliment after compliment about the dress! i've never felt more beautiful, and wish i could have one in every color! and quality? absolutely amazing.",5,1,1,General Petite,Dresses,Dresses
2459,2459,1116,63,,"Thought i would splurge on a tracy reese coat. i got a size small, (120, 5'6) felt huge on me and i looked like a wooly mammoth. very unflattering. another reviewer also mentioned on how it flairs slightly at the bottom?.adding to the overall bad look. i had it on for about 20 seconds and put it back in the bag to return. din't have to ponder about it at all.",2,0,5,General,Jackets,Outerwear
2460,2460,820,51,"Nice summer top, but very billowy","I got the green motif color which is really multi color: blue, orange, purple, yellow, green and brown. the fabric is gauzy and sheer, nice and breezy for summer. there is a subtle stitching detail at the shoulders. i ordered my usual size, medium, and it fits well in the shoulders and arm holes, but it is extremely billowy in the body. i had to take it in a couple inches on each side to make it a little less full. it's still has some swing, but not quite as much as before.",4,1,1,General,Tops,Blouses
2461,2461,1116,50,Unique coat,"Love the unique look of this coat. living in the northeast, during cold weather i wanted something warm that wasn't your run-of-the-mill wool coat. i agree with the other reviews about the somewhat ""bulky"" nature of the coat, but i'm not wearing a coat of this nature to look thin. i'm fairly thin, 5'4"" 102, i know i'm not bulky, so i didn't care if the coat made me ""look heavier"" than i am, it's a winter coat, get over yourself, no one really cares how much you weigh. so, if you can get past tha",4,1,3,General,Jackets,Outerwear
2462,2462,872,58,,"More of a blouse than a tee because of the fabric which has a linen feel to it, on the front, the back of the top is more of a tee shirt material. not a travel top as it would wrinkle. the pattern and colors are the same as pictured. the sizing is large - i ordered an xs; my size is usually a small. it is a generous fit and boxy, not shaped at all. the back has a horizontal stitch band about half way down which provides a loose blouson effect.the back (which is all black and is tee shirt fabric)",5,1,14,General,Tops,Knits
2463,2463,1085,31,,"On the hanger, this dress looks a bit boxy, however once on, it has a beautiful flow and elegance to it. it's super feminine and cinches in at the waist perfectly. my one (major) complaint that prevented me from purchasing the dress? there's no give to the dress. i wasn't able to lift my arms up past 90 degrees and that's sort of a problem. it's a shame though because the outside shell is gorgeous and so structured, and it would have been a nice contrast to the shape of the dress on a body.",4,1,0,General Petite,Dresses,Dresses
2464,2464,861,37,Waaay to big,"Ordered this in xs my normal size (5'5"" 110 lbs) and it was huge! did not particularly care for the style either nothing special.",3,0,0,General,Tops,Knits
2465,2465,1085,43,Christmas and valentine's day dress in one!,"Gorgeous laser cut top layer in a true vermillion red, oh la la! style is feminine, elegant, and appropriate for all ages.  i plan on wearing this for the upcoming holiday season as well as valentine's day 2017!  quality is top notch and fit is true to size all be it a little snug in the sleeves.  for reference i'm 34e-30-40 and the size 8 worked, i would have like to have tried the 10 but the store only had an 8.  the arms are a little snug, nothing uncomfortable, just snug. length is below kne",4,1,3,General Petite,Dresses,Dresses
2466,2466,1085,44,,,5,1,0,General Petite,Dresses,Dresses
2467,2467,820,58,,"The fit is a little bit odd, it is short and wide, too much fabric. the quality is not good, the buttons can easily break and the stitching was falling apart. i am returning it.",3,0,20,General,Tops,Blouses
2468,2468,939,43,,,5,1,0,General,Tops,Sweaters
2469,2469,895,35,Sparkles and lace a nice touch,"I got this top in the beige, size small. it is flattering and though i hadn't noticed the lace details in the back before i purchased it, they are a nice touch. this is a versatile piece. i can dress it up or down. this will definitely be a favorite of mine this season.",5,1,0,General Petite,Tops,Fine gauge
2470,2470,895,61,More shimmery than pictured,Very pretty & shimmery. suitable for slightly dressier occasions. comfortable fit.,5,1,0,General Petite,Tops,Fine gauge
2471,2471,1085,22,Awesome flare!,I bought this dress with a specific occasion in mind. i could not turn it down because it fit like a glove. i love the cut and the length.,5,1,1,General Petite,Dresses,Dresses
2472,2472,753,51,Comfy but put together.,"Obsessed with this sweatshirt! it's a must have for any loungewear lover. i'm normally a xs but sized up to a s for a more loose, relaxed look. i was afraid it would swallow me, but i love the fit! the knot in the front is a nice detail that makes this comfy top really cute. the fabric is a great texture, great for transitioning from summer to fall and winter to spring. love everything about this sweatshirt and will easily pair with leggings or jeans. worth every penny!!!",5,1,6,Initmates,Intimate,Lounge
2473,2473,820,65,Blue stripe is pale! :(,"I bought this in the blue stripe and the color is not what is shown at all! the photo shows a bright, vibrant blue and white stripe top. i got a white and very light pastel blue stripe top. so disappointed because the top doesn't have that wow look as shown in the photo. however, it goes well with blue jeans even in the lighter shade of blue.

and, the fabric is nice and cool for hot summer days. the fit is tts. i bought a 16 and if you wear an 18 this will fit also. i didn't find this too box",4,1,1,General,Tops,Blouses
2474,2474,895,22,"Elegant design, awkward cowl","I love the sparkled fabric and intricate design on the back. i had trouble with the front because the cowl exposed a bit too much, so i wore a tank top underneath. ordering a petite may have helped with the cowl.",4,1,0,General Petite,Tops,Fine gauge
2475,2475,872,67,Runs quite large,"The blouse is beautiful. the quality and design are spot on. but it runs quite large. i normally wear a small or an extra small depending on the cut. i ordered this in a small based on the way it seemed to fit the model. it's huge. i'm going to have to reorder in a smaller size, but i'm not sure if the xs or xxs will fit better. i'll probably drive to my retailer store and try it on in person. for comparison, i am 116 pounds, 36-26-36.,",5,1,3,General,Tops,Knits
2476,2476,895,64,Pretty but unbalanced,"I didn't mind the ""scratchiness"" others proclaimed this garment had, but it is made very tight in the arms and across the back. looks great from the front, but uncomfortable.",2,0,1,General Petite,Tops,Fine gauge
2477,2477,1027,54,Tts but really long!,"Love these pants. love the fit. i can't wait to wear them, but i have to find the time to hem them first. i am kinda tall at 5'9"" and i wear a lot of heels, even tall heels. but these pants are even too long for my 3-4"" heels, and i don't wear taller than that to work every day. only on very rare occasions. so they do need to be hemmed. they are a great cream white color so can carry on through the winter and will also get a lot of use in the spring and summer. good fabric and a nice fit!",5,1,0,General,Bottoms,Jeans
2478,2478,872,50,Love at first sight!,"I knew i had to have this shirt when i saw it online. the embroidery is almost like english smocking. i was not disappointed when i opened my package. the only flaw i've noticed is that it does ""pucker"" slightly around the shoulders and chest area due to the tight embroidery not allowing it to stretch. it is not terribly noticeable though. lovely shirt all around.",4,1,1,General,Tops,Knits
2479,2479,820,51,Here comes summer,"Looking forward to wearing this blouse for the summer. easy to wear--no special bra needed. thin cotton material will be perfect for vacationing in japan. i wear a 4p but because the smocking in the shoulder area leaves the lower part of the shirt a bit blousy, i bought the 2p. i prefer the straight hems instead of the dresses and tunics with the longer back hem, which gives my petite frame the illusion of looking shorter. i liked this blouse so much that i bought it in the green and white strip",5,1,11,General,Tops,Blouses
2480,2480,895,34,Sparkly sweater,It hangs very nicely on the model in the picture but when i put it on it fit tight in the sleeves and upper back but huge in the front. the sweater was also sparkly which made it look cheap. i loved the lace detail in the back but the sweater was returned. did not fit well and was not good quality. very thin,2,0,0,General Petite,Tops,Fine gauge
2481,2481,753,55,Soft and super comfy,"This hoodie is just what i had hoped it would be...it is super soft, comfortably loose, but with the tie bottom hugging the hips and low v-neck - it's just the right amount of sexy. it will be my go-to this fall and winter!",5,1,1,Initmates,Intimate,Lounge
2482,2482,96,41,,This could have been an amazing chemise but it is too short even for bed- perhaps it could be used for a tank. i am 5'3 but do have a long torso. it did not fully cover my booty.,2,0,5,Initmates,Intimate,Intimates
2483,2483,939,35,Could do better,"There are a lot of boiled wool sweaters and jackets available right now-this is not one of my favorites. while the color is amazing, the buttons are very cheap plastic and they look that way. the are very close together which is hard to button up. the coat is not flattering in the same way it is on the model when it is opened an requires to be closed to have an hour-glass shape. however, sizing down (which would also fix this problem) would cause the shoulder/arm area to be too tight.",4,1,10,General,Tops,Sweaters
2484,2484,1078,44,,I tried this on in my regular size and a size up. just didn't work in either. the attached slip bunched underneath and the material was rough. i did not purchase it.,3,0,3,General Petite,Dresses,Dresses
2485,2485,1081,68,,"Full disclosure, i'm six months pregnant. as such, this dress is perfect for me. it's soft and flown, and i look like i have a cute bump instead of like i'm wearing a sack. i ordered my usual medium based on other reviews, and t fits perfectly--so it would have been too big normally.",5,1,1,General Petite,Dresses,Dresses
2486,2486,939,67,Sooo flattering!,"I have a narrow face, and most coats with the big collars overwhelm me. this proportion is perfect. follows my shape without constricting but flows so well for a good line. color isn't quite laden green; it's more teal which works even better for me. so hard to find a wool coat these days that isn't bulky.",5,1,3,General,Tops,Sweaters
2487,2487,1095,34,,,5,1,0,General,Dresses,Dresses
2488,2488,1095,21,Poor quality,"I bought this dress to wear to an out of state wedding. first time wearing, when i tied the strap, the pull through at the top of the halter broke with minimal stress. i sewed it back with a repair kit from the hotel but was worried the whole night the dress would not hold up. if this is all that is holding the dress on, it should be more secure with reinforced stitching. beautiful material and comfortable.",2,0,2,General,Dresses,Dresses
2489,2489,939,67,Lots of style,"This is a great coat, very lightweight, but warm. the color is gorgeous. it is fitted at the waist with fullness below and a great length. i am writing this review to give a heads up about the sizing. by usual retailer sizing this runs small and short waisted. i am generally an retailer x small and i need to exchange this one for a small or maybe even a medium (if i want to wear much underneath it). as it is it fits too well, like a dress, not a coat and looks short waisted. in fact, when i tr",5,1,26,General,Tops,Sweaters
2490,2490,872,39,Great design but fabric pills very quickly,"I bought both colors. the navy is beautiful but the grey is closer to a drab beige and the color really disappointed me, i'll be returning that one. i love love the fit and feel of the sweater. it drapes wonderfully whether open or closed and it's so soft. however, the fabric pilled significantly, big pills not even little ones, where my arms touch my sides after just four wears. !!! i get that rayon is finicky but that is ridiculous. the navy is now out of stock in my size so i guess i'll try t",4,1,0,General,Tops,Knits
2491,2491,1078,49,"No, just no.","I wanted to love this. couldn't wait for it to arrive.  unfortunately, it doesn't look anything like the picture.  i usually wear a m/l in holding horses so i ordered a l but as soon as i held it up i noticed it was ridiculously large. the fabric is on the heavy side so the dress just hangs in a very unflattering way. and, it is extremely shimmery.  i love velvet, but the texture and sheen of this dress was just over the top. sadly, it is going back.",1,0,0,General Petite,Dresses,Dresses
2492,2492,1078,39,Gorgeous for fall,"I bought the ""light grey"" color. the dress in the photo does not look a thing like the dress in person, it does not look grey at all but more of a light teal/light blue.  it is absolutely gorgeous and has a slight swing shape. i took my normal size xs.  the end of the sleeves (where the buttons are) are very tight but still fit, you just have to be careful taking off or else undo the buttons.  also online inventory says no one has this in store, but i did end up finding it (rockefeller).",5,1,0,General Petite,Dresses,Dresses
2493,2493,939,30,"Great light coat, poorly made","Love the color, cut, and weight (its like a fleece-weight coat, but longer and more appropriate for an office.)

within two wears one of the buttons popped off.

within three wears, one of the back shoulder seams had split.

this coat is lovely but shoddily made. worth it with a discount and if you know how to hand-sew, because minor repairs will be in your future. it is so beautiful but not worth full price at this build quality.",3,1,2,General,Tops,Sweaters
2494,2494,1078,40,Not quite the right fit,"On the hanger, this looks like a great lbd. on me, not quite. the bell shape of this dress made it appear that i was carrying extra weight in the middle.  for reference, i tried a 0p, and i'm 5,1"", 102#, and 34a.",4,0,0,General Petite,Dresses,Dresses
2495,2495,14,32,Luxurious and flattering,The bikini bottoms are high quality and feel very luxurious. order one size up. this line runs small. i read the reviews and ordered a medium. i am normally xs/s in underwear but the medium fits me perfectly. i wish i had ordered in other colors before they sold out! trust me you'll want another pair after trying these on.,5,1,0,Initmates,Intimate,Intimates
2496,2496,1078,57,Picture misleading,"I ordered this and there is just so much fabric! in the pictures i think it is pinned in the back, in the main photo, to make it look more streamlined. definitely a miss!",3,0,0,General Petite,Dresses,Dresses
2497,2497,1078,35,Cute!,"This dress is cute!! i ordered my regular xs which was too large but liked it enough to exchange for an xs petite and hopefully the fit will be better. (the xs was much too wide and came past my knee. i'm 5'2' and 123 for reference).  the grey is very pretty and is blueish gray... very misty and unique. the pockets are awesome and i like that it's lined in a fine poly that shouldn't cling to tights, etc in the winter. if you can find a size that fits you, buy it!",5,1,0,General Petite,Dresses,Dresses
2498,2498,1077,25,,I always search each summer for a maxi dress and this is the winner this summed! i love the way it wraps. fits perfectly. i got a size medium and i am 5'5 34dd; the dress is long enough to wear with flats or heels. i recommend this!,5,1,4,General Petite,Dresses,Dresses
2499,2499,939,35,Fall perfect,"It was lighter weight than i expected but that's perfect for me considering florida winters are mild. it's more like a wool sweater than coat. the design is gorgeous, however, ran bigger than anticipated. i'm hoping an exchange to the xs will work otherwise i'm not sure i can get the fit i expect from this sweater coat. the buttons are plastic and would have made a much bigger impact if they were wooden but they're still nice. overall i love it and am hoping for the right fit so i can flaunt thi",5,1,6,General,Tops,Sweaters
2500,2500,1078,29,Cute but runs large,"I was really hoping this dress would work out, as it looks like it could be a staple outfit for work! the material is very nice, but unfortunately the dress was way too big. there is a band right under the chest that i would think should be somewhat fitted to give the dress some shape to your figure, but it was wayyy to big on me (especially considering i am large-chested! i will be returning this.",3,1,0,General Petite,Dresses,Dresses
2501,2501,1077,28,Very pleased,"I found this dress delightful! i have worn it numerous times and though quite long (for some girls) fits me well. my only complaint is that if the wind blows it tends to fly open as there is only on clasp at the breast. the fabric is light and comfortable, i wore it in costa rica and it felt refreshing. i am 5'9"", 155 lbs and a 34a cup; i would suggest a larger size for girls as the small fit me very well.",5,1,2,General Petite,Dresses,Dresses
2502,2502,1078,50,Great with leggings,"This dress is too short for me to wear as a dress, at 5'7"" and over 40. however is is great with leggings and boots.
it drapes nicely not over sized like many dresses this style. the color is more earthy than pictured. it's actually nicer in person than online. and it has a wonderful texture to it. i was drawn to it when i walked in the store they had it on display under s short cropped jacket and boots.",4,1,13,General Petite,Dresses,Dresses
2503,2503,939,53,So disappointed,"I loved this coat in the picture, and couldn't wait to get it. sadly, it did not deliver in real life. i got my usual size small, and it fit well in the shoulders and sleeves, and okay in front. the big problem was the back. it just hung from my shoulders with zero shape, and a lot of extra fabric. i considered trying the xs, but was concerned that the shoulders might not be comfortable, and honestly i can't believe the xs could possibly have been different enough to work. maybe i got a defectiv",1,0,2,General,Tops,Sweaters
2504,2504,1078,47,A shirtdress that swings,"This is a really cute and flattering dress on me. i am 5'4"" 120 lbs and the 4 is a perfect fit. i am a little busty but the empire seam brings the dress back in slightly below my chest so it does not tent out.the asymmetrical hem makes it really flowy when you walk. the under dress is a lightweight fabric in a sheath cut that is shorter than the over dress which is a fun detail. the over dress material is somewhat gauzy and it moves as you move. the pockets are positioned in the front which is a",5,1,1,General Petite,Dresses,Dresses
2505,2505,996,45,"Beautifully-made, lovely 3-seasons skirt",I'm not sure why this skirt is described online as having a blue motif. the background is black and the blue in the pattern could pass as grey. the material is a strong polyester which should be nice and easy to clean but it almost feels like silk. i love the aline and even with the ruffles it looks very slimming on this pear-shaped gal. i can see wearing it with strappy sandals and a light blouse in the next few weeks but pairing it with a sweater and boots well into the fall and winter. i thin,5,1,0,General,Bottoms,Skirts
2506,2506,1078,42,Classic!,Very comfortable to wear. you can wear it any season.  it runs true to size.  nice fabric.  it&amp;#39;s a simple black dress.  love it!,5,1,0,General Petite,Dresses,Dresses
2507,2507,1078,61,Enormous,I ordered a size 0. the dress was extremely large. i am 5'2 and weigh 110. i guess you really must be 5'9 like the model to wear this dress. such a shame..,3,0,7,General Petite,Dresses,Dresses
2508,2508,1078,33,Not my kind of fit,"I wanted a comfortable and loose casual dress. i liked the pictures and decided to give it a try.
the dress turned out to be too loose (i got size 4 after checking the measurements chart, i'm 5'7' 125 lb and usually wear s). i could practically wrap myself in this dress. besides, it looks a bit too long (well, i'm not as tall as the model in the photos and i don't like wearing high heels).
the material looks faded, not as bright as in the pictures. i like distressed and vintage style, but this",2,0,0,General Petite,Dresses,Dresses
2509,2509,1081,29,Great basic,This dress fits great. i love that it's fitted at the top but drapery and swingy at the bottom.  it has a thicker t-shirt type fabric.  i will definitely style this with a variety of necklaces or a scarf and cardigan for cooler weather.  it's much cuter in person.  for reference i'm 5'4 105 and got xs.,5,1,2,General Petite,Dresses,Dresses
2510,2510,839,33,Stiff material,"I found the material a little stiff, im asummig linen is stiff at first. i got an xxs and fit tts in my case (34 b, 5'7, 120 lb).",5,1,3,General,Tops,Blouses
2511,2511,1077,57,Not at all as pictures,"This is quite an odd dress. it does wrap and is beautiful material. however, the dress does not close at all in the chest area. i thought perhaps it was meant to be a kimono. it will go back for sure.",1,0,0,General Petite,Dresses,Dresses
2512,2512,1095,34,Beautiful and flowy,"Love the colors and pattern. i am normally a m/l. i ordered a large as that's all they had in stock and it fits fine though the medium would probably have fit a little better for me. it is very long, even for me and i'm 5' 9.",5,1,0,General,Dresses,Dresses
2513,2513,996,38,Runs small...dowdy length,"First, i was surprised that this skirt fabric felt similar to men's tie.  it is a thick weight silky feel.  next, i was surprised by the cut.... i wear a 12/14 petite, and the waist of the large is at least a size 10 if not smaller.  finally, the length was really long.  i realize i am 5'2 and buying non-petite sizes, but the cut was high ankle on me. i like the pattern and ruffles of fabric, both are unusual and good for fall/winter.  but i did not like the rest.",3,0,0,General,Bottoms,Skirts
2514,2514,1078,44,Wonderful but button issues,"This dress just feels and looks amazing. i love how it isn't too short like a lot of new styles. i think it will be wonderful with leggings or tights in the winter. i also love the plaid cuff detail. the only drawback is the buttons need to be reinforced. i got home and realized one button was missing. i went to the store to swap for a new one and when i went to cuff the arms, 2 buttons popped off!",4,1,0,General Petite,Dresses,Dresses
2515,2515,1078,42,Why isn't this dress sold out?!,"It is such a pretty dress. the pics don't do this dress any justice. the cut and style is so flattering. the colors are gorgeous. you can wear it on a cool evening in summer and well into fall. i absolutely love this dress. even if the material appears a bit rough, there is a slip underneath.",5,1,0,General Petite,Dresses,Dresses
2516,2516,1078,39,Velvet crush,This dress is so soft and cozy and pretty.  love the shine and interesting sheen whenever you move.  very comfortable and looks great with a variety of layers. i want to buy more colors but right now i just have the mauve. ordered size m and i'm 38-27-35 #135.,5,1,0,General Petite,Dresses,Dresses
2517,2517,1078,47,Babydoll,The colour is gorgeous but it's basically a baby doll dress - it looks like the waist is much lower on the model but for my height and large chest it' fell like a baby doll or a maternity dress. not flattering. pockets are a nice touch though.,4,1,3,General Petite,Dresses,Dresses
2518,2518,1078,38,Versitle,"I ordered this online with out trying it on the store. it does hang a teeny bit loser than in the photo of the model but in my opinion doesn't look bad. plus, i'm not a model...;) what i did was put a thick belt on and it just brought the dress to a new level. love it with a belt. i am an art teacher and it was perfect for work and then going out after with friends. (the school is not secular so the skirt must be long enough (it hit right above my knees in the front) as well as the sleeves) i ag",4,1,0,General Petite,Dresses,Dresses
2519,2519,996,32,,,5,1,0,General,Bottoms,Skirts
2520,2520,1077,28,,,5,1,0,General Petite,Dresses,Dresses
2521,2521,1078,44,Classic and comfort,"This dress is gorgeous yet sturdy, it is all about the lace. size regular 4 fit my chest area well and i like the midi look (i am 5ft2in, 34b, 26 waist, 36 hips). whether regular or petite size, when i walked or turned, the pleats added too much volume and looked overwhelming and no shape. i tried it with a belt and it looked better, but looked odd because the pleats poofed at the belt area. i tried with a sweater, jacket...then finally gave up. it would look gorgeous on a tall thin gal.",4,1,0,General Petite,Dresses,Dresses
2522,2522,1078,44,Babydoll rock and roll,"This dress is modern yet timeless, cute yet rock and roll if worn with boots. i am 36b, 26 waist, 36 hips, and size regular s fits well. i like regular size because it is longer in the torso (lengthens waist for a belt) and the length is right above the knees, appropriate for work. the bust area fits me perfectly so well-endowed ladies may want up a size. i am into grey now but all colors are gorgeous, love the sheen, colors are true like shown (1 star off for hi price for a simple dress).",4,1,0,General Petite,Dresses,Dresses
2523,2523,1078,38,Great fall dress,"I tried this dress on in the store.  i wear either a s or xs in retailer clothes.  its loose fitting, so i went with the xs.  the arm holes were tight, but have very cute buttons if you look closely at the picture.  you can also roll the sleeves up and there is a coordinating plaid underneath, which adds a nice touch.  great length, not too short or too long.  the grey color is much prettier in person.  i felt it had a little more of a blue tint. for reference i am 5'6"", 124 lbs, and 32b.",5,1,0,General Petite,Dresses,Dresses
2524,2524,1078,64,Classic and classy,"I originally bought the white lace version of this dress, but it felt too ""bridey?"" then i snagged all three of the velvet blazers and spotted this black version. i like that it is not all lace, with the pleated chiffon ""center."" the under slip is straight and fits with the outer layer sheer enough to give the appearance of there being a shape under the flow. it is so versatile as i can do it with the velvet blazers and booties or classic lbd with black pumps. well worth the price as this will f",5,1,5,General Petite,Dresses,Dresses
2525,2525,872,54,Great light weight sweater!,I got this sweater in navy and it is much cuter than online! it is a great transition sweater and also i can see it used on cool nights at the beach. i have worn in professional environment to work as well as with a tee and jeans. i love it!,5,1,0,General,Tops,Knits
2526,2526,1078,39,Cute and comfortable,"This dress arrived today, and it is both flattering and comfortable. i am just a smidge under 5'4"", and i ordered a regular xs. in the front, it hit me about 3"" above the knee. it is office appropriate for a business casual environment. the red was deeper in color than i expected (it seemed a little ""brighter"" on my monitor), but this is no problem for me; it is still a great color. i tried it with clogs, knee boots and ankle boots - all really cute. and, as and added bonus, it looks good with b",5,1,24,General Petite,Dresses,Dresses
2527,2527,1078,47,Really pretty dress,"I wanted to love this dress - it is gorgeous on the model, but unfortunately for me, it didn't fit right. i'm petite and ordered the xxs petite. it was snug in the upper body and looked like i was wearing a baby-doll dress. the material is high quality and i love the burnt red color. it just didn't fit right. definitely looks great on the model, but hung funny on me. i can see why it was highly rated, gorgeous dress - just not on me.",3,0,8,General Petite,Dresses,Dresses
2528,2528,862,51,Super hip,Love the dolman sleeves and its the perfect length. throw on a cute necklace and go.,5,1,0,General Petite,Tops,Knits
2529,2529,988,67,Beautiful,"This skirt is gorgeous, sturdy, well constructed. i was afraid the midi length would look frumpy, but it was beautiful. it has a nice lining, flares into a pretty a line, and has a pull tab belt around the waist to cinch it a bit. i am normally a 2-4, and i bought the 4. it was a bit big, but the belt helped with that. i wore it for my bridal shower and got many compliments!",5,1,0,General,Bottoms,Skirts
2530,2530,1095,45,Classic,Beautifully fitting. simple and flattering. i am an athletic size 8/10. the 10 fits well but the straps may have to be taken in a little.,4,1,7,General,Dresses,Dresses
2531,2531,1104,32,It's beautiful!!,"What a perfect summer dress! after reading the previous review i ordered a size up and it's perfect. the slip is a little snug on the hips, but most dresses are on me so i think on most people it would fit very well as long as you ordered one size larger. i can't wait to wear this while traveling through europe next summer!",5,1,5,General Petite,Dresses,Dresses
2532,2532,870,29,Suprisingly great!,"This was my first time to purchase and wear a tunic and i was very hesitant about the look, but i love this design! it is beautiful and seems to be very well made. i agree with a previous reviewer that the slit is high (it comes to my waist, but i don't think it is a problem. i always appreciate this in other reviews, so hopefully it helps: i'm 5'2"", 117 lbs, and a small 32b. the xs works well for me.",5,1,1,General,Tops,Knits
2533,2533,1054,43,Oh myyyy comfort!!!!,Want to combine super comfort with super style and quality!! stop here and buy these!!!! you will not be disappointed!!!,5,1,0,General,Bottoms,Pants
2534,2534,1025,45,The new overall,These are by far the sexiest fitting overalls ever! they are lengthening and flattering and comfy at the same time!,5,1,4,General,Bottoms,Jeans
2535,2535,850,47,Unique and beautiful,This top is beautiful. so beautiful that i am keeping it even though it is a little bit large and drapey. the fabric has a golden glow to it. the details in the back are darling. perfect for a romantic dinner out.,4,1,0,General,Tops,Blouses
2536,2536,850,53,Gorgeous and unique,"This top is really beautiful. my girlfriend saw it on a rack outside the dressing room, or i would not have seen it. i tried it on, and loved it instantly. it does run a bit big, and i ordered the extra small to make sure which one would work. the photos don't do it justice. reminds me of retailer of 10 years ago, when just about everything in the store was truly unique.",5,1,0,General,Tops,Blouses
2537,2537,850,35,,I am addicted to retailer and have purchased many many items from them. this is definitely one of the best blouses i ever purchased by far. i saw this while browsing through the store and love the print and colors and detailing. i espeically loved the velvet cutouts that gave this already beautiful sweater something extra. i did not purchase this top then because i felt full price was too much and on the hanger it looked like it could be short and boxy. when retailer had their black friday sa,5,1,0,General,Tops,Blouses
2538,2538,870,68,Cute and comfy!,"I am so pleased with this tunic. the fabric heavy enough to wear through winter, and it is very flattering. the colors are as pictured, as well. as another reviewer mentioned, the slit is high. but it still works perfectly with leggings or mid to high rise skinny jeans.",5,1,0,General,Tops,Knits
2539,2539,850,53,Amazing vintage top,"I just purchased this velvet top in my regular size small (34-27-35) so i'd say it runs tts and i couldn't be happier! the designer, moulinette soeurs is one of my very favorites here at retailer and always seems to come through for me when i need something really special. it's is a vintage style top that reminds me of something miss fisher from ""miss fisher's murder mysteries,"" the ""downton abbey"" ladies or the designer sisters from ""the house of eliott"" would wear and that's a major compliment.",5,1,6,General,Tops,Blouses
2540,2540,850,24,Such a unique piece!,"Retailer is known for their unique designs and this one does not fail to disappoint. i usually wait for items to go on sale but knew i had to have this one in my collection due to the fact that it can easily be worn with a pair of pants. the actual shirt is a bit shimmery which you can't tell by looking at the photo. i didn't mind it and thought it was actually a plus! i just think it is a bit too expensive, because although it is nice quality, i don't feel it is worth the price tag. pretty",4,1,0,General,Tops,Blouses
2541,2541,850,42,Too shimmery,"While this top has a lovely design, neckline and color the metalic threads made it too shimmery for me. i actually think it looks better in pictures than in person because of the metallic threads.",3,0,0,General,Tops,Blouses
2542,2542,944,47,Too much fabric,"The fabric is very nice on this wrap, but it wears like a blanket.",1,0,1,General Petite,Tops,Sweaters
2543,2543,1095,46,Classic dress,"Classic and beautiful style. structured material that will always fall just right. looks beautiful and will take you to any occasion - heels or flats, office or dinner party. definitely shows off your shoulders.",4,1,3,General,Dresses,Dresses
2544,2544,850,39,Lovely colors but boxy,"I had the priviledge of trying this on during the 20% off tops sale, too bad but the store only had regualr sizes, and xs was the smallest. i am not super tiny (read have muscles), but this looked huge on me. love the colros and textures though, the line in the back is pretty and adds charm when you turn around, and the combo of all the colros is awesome, but i would need a xxs or perhaps a petite (though it is short, so not sure about petite)... soft, but try a smaller size...",4,1,4,General,Tops,Blouses
2545,2545,850,54,,"Absolutely gorgeous! i bought my regular size m and while it's a little wide in the shoulders, it drapes beautifully. because i'm so short, i found the sleeves too long so i took it to my dressmaker and she shortened the sleeves about two inches so it's still elbow length and while i was there, she put in two small darts in the back so make it less boxy for my frame. can't wait to wear it - it's a beautiful material and i love the combo of the metallic sheen and velvet. so elegant. very gatsby,",5,1,0,General,Tops,Blouses
2546,2546,1054,37,,These are absolutely fabulous!!! love them! comfortable great fabric! best buy of the year so far!,5,1,0,General,Bottoms,Pants
2547,2547,870,55,Lovelovelovelovelove*million,"When i saw this in store i was so attracted to the colors on the v neck and actually thought it was a dress! until i tried it on i was confused about the very high side slits.... then i figured it was a tunic. i've always hated/avoided tunics because i thought they would widen my thighs and give me a bad shape. they actually made me look straighter/slimmer which looked amazing! the more i had it on, the more i fell in love with it and didn't want to take it off! i can wear it in the winter and f",5,1,1,General,Tops,Knits
